Rapaport Trade Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,Rapaport Trade Price,Rapaport Trade Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
133605123,HJDDEM4329,G,Emerald,0.8,E,VVS2,,EX,EX,N,,6.40x4.21x2.88,,GIA,2397132253,,,2380,-0.32,2275,-0.35,,,68.3,60,TK,VTK,,,N,Pointed,,,,,GIA 2397132253,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,06/24/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134135831,HJDDEM4338,G,Emerald,0.36,E,VVS1,,EX,VG,N,,4.88x3.37x2.25,,GIA,1389809350,,,1365,-0.282,1302,-0.315,,,66.7,66,TN,M,,,N,Pointed,,,,,GIA 1389809350,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,05/27/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134135844,HJDDEM4340,G,Emerald,0.46,E,VVS1,,EX,VG,N,,5.63x3.59x2.39,,GIA,5413523896,,,1386,-0.37,1320,-0.4,,,66.5,65,TN,M,,,N,Pointed,,,,,GIA 5413523896,,"Cloud,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/9/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
134187303,HJDDEM4344,G,Emerald,0.26,D,VVS2,,VG,VG,N,,4.32x3.02x1.93,,GIA,5416554788,,,1743,0.162,,,,,64,62,XTK,XTK,,,N,Pointed,,,,,GIA 5416554788,,"Cloud,  Needle,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/9/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
134329132,HJDDOV2529,G,Oval,0.5,D,VVS2,,VG,G,N,,6.29x4.59x2.71,Yes,GIA,7358527569,,,1508,-0.42,1430,-0.45,,,59,64,TN,VTK,,Faceted,N,Pointed,,,,,GIA 7358527569,,"Needle,  Pinpoint,  Manufacturing Remnant,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,WC0,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,7/5/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
134536317,HJDDOV4351,G,Oval,0.43,D,VVS1,,VG,VG,N,,6.13x4.29x2.57,,GIA,6411422155,,,1632,-0.32,1560,-0.35,,,59.9,65,TK,VTK,,Faceted,N,,,,,,GIA 6411422155,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/30/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134918063,HJDDAS4354,G,Asscher,0.53,D,VVS1,,EX,EX,N,,4.31x4.26x3.03,,GIA,2406814758,,,1708,-0.39,1624,-0.42,,,71.1,62,TK,VTK,,,N,,,,,,GIA 2406814758,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://vv360.in/Vision360.html?d=G360-467A,,,,,,,,,,,,10/21/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134918095,HJDDAS4355,G,Asscher,0.56,G,VVS1,,EX,EX,N,,4.38x4.37x2.99,,GIA,2408915589,,,1342,-0.39,1276,-0.42,,,68.5,64,TK,VTK,,,N,,,,,,GIA 2408915589,,Cloud, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://vv360.in/Vision360.html?d=S320-60A,,,,,,,,,,,,10/22/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134918239,HJDDPR4359,G,Princess,0.26,D,VVS2,,VG,VG,N,,3.61x3.55x2.54,,GIA,2417034608,,,1819,0.213,1771,0.181,,,71.8,75,TK,VTK,,,N,Pointed,,,,,GIA 2417034608,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/30/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134918708,HJDDAS4361,G,Asscher,0.7,D,VVS1,,EX,VG,N,,4.66x4.66x3.35,,GIA,3405568527,,,2961,-0.26,2820,-0.295,,,71.8,69,VTK,VTK,,,N,Pointed,,,,,GIA 3405568527,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://vv360.in/Vision360.html?d=G344-128A,,,,,,,,,,,,10/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
134918735,HJDDAS4362,G,Asscher,0.7,H,VVS1,,EX,EX,N,,4.77x4.67x3.29,Yes,GIA,2416554866,,,2400,-0.172,2304,-0.206,,,70.4,68,VTK,XTK,,,N,Pointed,,,,,GIA 2416554866,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://vv360.in/Vision360.html?d=S329-48A,,,,,,,,,,,,12/8/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
134918743,HJDDAS4363,G,Asscher,0.7,H,VVS1,,EX,EX,N,,4.76x4.64x3.28,Yes,GIA,5413821865,,,2400,-0.172,2304,-0.206,,,70.7,69,VTK,XTK,,,N,Pointed,,,,,GIA 5413821865,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://vv360.in/Vision360.html?d=S353-90A,,,,,,,,,,,,12/31/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
134918817,HJDDAS4364,G,Asscher,0.52,H,VVS1,,EX,EX,N,,4.29x4.21x2.96,,GIA,5406617610,,,1220,-0.39,1160,-0.42,,,70.3,67,VTK,VTK,,,N,Pointed,,,,,GIA 5406617610,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://vv360.in/Vision360.html?d=G344-81A,,,,,,,,,,,,10/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
135042297,HJDDOV4366,G,Oval,0.3,D,VVS1,,VG,VG,N,,5.42x3.66x2.23,Yes,GIA,2384929968,,,1564,-0.255,1495,-0.288,,,60.8,64,STK,VTK,,Faceted,N,Pointed,,,,,GIA 2384929968,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,08/17/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
135143778,HJDDMQ4367,G,Marquise,0.5,D,VVS1,,VG,VG,N,,8.88x4.21x2.20,Yes,GIA,6415754732,,,2335,-0.166,2240,-0.2,,,52.3,64,STK,VTK,,Faceted,N,,,,,,GIA 6415754732,,"Feather,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/24/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
135519881,HJDDPR4288,G,Princess,0.29,E,VVS1,,EX,VG,N,,3.55x3.52x2.60,,GIA,1418093899,,,1819,0.213,1771,0.181,,,73.7,72,TK,VTK,,,N,Pointed,,,,,GIA 1418093899,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/29/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
135920728,HJDDOV4372,G,Oval,0.38,D,VVS1,,VG,VG,N,,6.00x4.09x2.43,Yes,GIA,6412786543,,,1428,-0.32,1365,-0.35,,,59.4,62,M,TK,,Faceted,N,Pointed,,,,,GIA 6412786543,,"Pinpoint,  Indented Natural,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/29/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
136487702,HJFC132,G,Kite,1.35,G,I1,,G,G,F,,9.77x9.19x2.30,,GIA,1415655162,,,4400,0.692,4000,0.539,,,25,67,TK,XTK,,,,Pointed,,,,,GIA 1415655162,Surface graining is not shown.,"Feather,  Twinning Wisp,  Cloud,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/21/2021 00:00:00,Diamond Grading Report,,,TRUE,1,,,1
136500093,HJDDOV4379,G,Oval,0.32,D,VVS1,,VG,VG,N,,5.39x3.86x2.50,Yes,GIA,1423094509,,,1564,-0.255,1495,-0.288,,,64.7,58,TN,TK,,Faceted,N,Pointed,,,,,GIA 1423094509,,"Cloud,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/24/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
136869683,HJDDCU4383,NA,Cushion Modified,0.25,F,VVS2,,EX,VG,N,,3.99x3.36x2.20,,GIA,1418686054,,,1959,0.306,1909,0.273,,,65.6,79,VTK,VTK,,Faceted,N,,,,,,GIA 1418686054,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/17/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
136869685,HJDDCU4384,NA,Cushion Modified,0.25,D,VVS2,,VG,VG,N,,3.78x3.72x2.42,,GIA,6405820240,,,1959,0.306,1909,0.273,,,65.1,68,M,STK,,Faceted,N,Pointed,,,,,GIA 6405820240,,"Feather,  Cloud", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/21/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
136870358,HJDDEM4385,G,Emerald,0.24,F,VVS2,,VG,VG,N,,4.21x3.01x2.09,,GIA,1429297923,,,1793,0.195,1743,0.162,,,69.2,59,M,STK,,,N,Pointed,,,,,GIA 1429297923,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/17/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
136870499,HJDDOV4387,NA,Oval,0.28,E,VVS2,,VG,VG,N,,5.09x3.70x2.25,,GIA,2427124791,,,1909,0.273,1826,0.217,,,60.8,57,TK,VTK,,Faceted,N,Pointed,,,,,GIA 2427124791,,"Pinpoint,  Cloud,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/28/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
136870577,HJDDOV4388,G,Oval,0.3,D,SI1,,EX,VG,N,,5.53x3.93x2.20,Yes,GIA,6411052379,,,1241,-0.173,1190,-0.207,,,56,58,M,TK,,Faceted,N,Pointed,,,,,GIA 6411052379,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,None,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
137416790,HJDDOV4179,G,Oval,0.23,D,VS1,,VG,VG,N,,5.07x3.35x2.15,,GIA,7378276083,,,1656,0.274,1584,0.218,,,64,59,TN,TK,,Faceted,N,,,,,,GIA 7378276083,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/16/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
137428097,HJDDFC4319,G,Other,0.7,G,SI1,,VG,,N,,4.26x8.38x2.40,,GIA,2387614167,,,3080,0.467,2975,0.417,,,28.6,66,M,XTK,,Faceted,,Pointed,,,,,GIA 2387614167,,"Feather,  Crystal,  Cloud", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,5/11/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
138846554,HJDDHS1950,G,Heart,1.71,,I1,,VG,VG,S,Y,7.18x7.74x4.22,,GIA,2436061612,,,5500,,4500,,,,54.6,60,VTK,XTK,,Faceted,N,Pointed,,,,,GIA 2436061612,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Additional twinning wisps, clouds, pinpoints and surface graining are not shown.","Twinning Wisp,  Crystal,  Feather,  Needle,  Indented Natural,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,,None,Yellow - Chameleon,Fancy Dark,Brown-Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,05/19/2022 00:00:00,Colored Diamond Grading Report,United States,,TRUE,1,,,1
141357959,HJDDOV4440,G,Oval,0.7,E,VVS1,,EX,VG,N,,7.52x4.72x2.94,,GIA,6422082566,,,3080,-0.168,2948,-0.203,,,62.2,62,STK,VTK,,Faceted,N,Pointed,,,,,GIA 6422082566,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/24/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
141357962,HJDDOV4441,G,Oval,0.73,E,VVS1,,EX,EX,N,,7.65x4.93x2.94,,GIA,2418118449,,,2516,-0.32,2405,-0.35,,,59.6,61,STK,TK,,Faceted,N,,,,,,GIA 2418118449,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/25/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
142610964,HJDDPR4450,NA,Princess,0.29,D,VVS2,,EX,VG,N,,3.68x3.64x2.58,,GIA,1425434675,,,2075,0.383,1909,0.273,,,70.8,72,TK,VTK,,,N,Pointed,,,,,GIA 1425434675,,"Needle,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/22/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
142611156,HJDDPR4451,NA,Princess,0.29,D,VVS2,,EX,VG,N,,3.76x3.73x2.52,,GIA,2427434458,,,2075,0.383,1909,0.273,,,67.5,72,STK,TK,,,N,Pointed,,,,,GIA 2427434458,,Cloud, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/22/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
143360004,HJDDEM4425,G,Emerald,0.27,F,VVS2,,VG,VG,N,,4.30x3.22x2.08,,GIA,2417337889,,,1793,0.195,1743,0.162,,,64.8,63,M,TK,,,N,Pointed,,,,,GIA 2417337889,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/23/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
143383952,HJSS552,G,Baguette,0.26,D,VVS1,,VG,EX,N,,6.07x2.42x1.59,,GIA,2436606899,,,3000,1,2850,0.9,,,65.6,64,TK,VTK,,Polished,N,Pointed,,,,,GIA 2436606899,,Cavity, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://ugcdn.azureedge.net/dim/hd4/Vision360.html?d=12051-72,,,,,,,,,,,,6/9/2022 0:00,Diamond Dossier,,,TRUE,1,,,1
143383958,HJSS552,G,Baguette,0.23,D,VVS1,,VG,EX,N,,6.06x2.35x1.55,,GIA,2427722933,,,3000,1,2850,0.9,,,66,61,TN,STK,,,N,Pointed,,,,,GIA 2427722933,,"Pinpoint,  Feather,  Cavity", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,https://ugcdn.azureedge.net/dim/hd4/Vision360.html?d=U-1156,,,,,,,,,,,,03/29/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
144308154,HJDDCU4472,G,Cushion Modified,1,D,SI1,,VG,VG,F,,6.00x5.04x3.78,Yes,GIA,2434912862,,,3128,-0.32,2990,-0.35,,,75,61,TK,VTK,,Faceted,N,,,,,,GIA 2434912862,Pinpoints are not shown. Surface graining is not shown.,"Twinning Wisp,  Crystal,  Feather,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,7/5/2022 0:00,Diamond Grading Report,,,TRUE,1,,,1
144308155,HJDDCU4473,G,Cushion Modified,0.18,F,VS1,,EX,VG,N,,3.49x3.26x2.03,,GIA,7416743012,,,1508,0.396,1392,0.289,,,62.4,65,M,TK,,Faceted,N,,,,,,GIA 7416743012,,Cloud, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/23/2021 00:00:00,Diamond Dossier,,,TRUE,1,,,1
144534149,HJFC135,G,Hexagonal,2.35,H,SI2,,EX,VG,M,B,10.44x9.15x3.14,Yes,GIA,2446344000,,,6600,-0.195,6000,-0.268,,,34.3,84,M,M,,Polished,N,,,,,,GIA 2446344000,"Clouds, pinpoints and surface graining are not shown.","Feather,  Crystal,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,08/23/2022 00:00:00,Diamond Grading Report,,,TRUE,1,,,1
147148046,HJDDHS2169,G,Heart,10.56,K,I1,,VG,G,M,B,12.97x14.49x9.35,,GIA,6204808729,,,11000,0.279,10000,0.163,,,64.5,62,M,VTK,,Faceted,N,Pointed,,,,,GIA 6204808729,Pinpoints are not shown.,"Feather,  Crystal,  Needle,  Indented Natural,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/13/2022 00:00:00,Diamond Grading Report,USA,,TRUE,1,,,1
147195503,HJDDOV4482,G,Oval,1.04,K,VVS2,,VG,G,F,,7.23x5.11x3.19,,GIA,7456365463,,,2650,-0.117,2500,-0.167,,,62.5,65,VTK,XTK,,Polished,N,,,,,,GIA 7456365463,Additional clouds are not shown.,"Cloud,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/14/2022 00:00:00,Diamond Grading Report,,,TRUE,1,,,1
149681130,HJDDAS4487,G,Sq. Emerald,0.37,E,VVS2,,VG,EX,N,,3.89x3.89x2.68,,GIA,5221638052,,,1387,-0.184,1330,-0.218,,,68.9,63,TK,VTK,,Polished,N,,,,,,GIA 5221638052,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/19/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
149914105,HJDDRD4488,G,Radiant,0.3,F,VS1,,EX,VG,N,,4.21x3.28x2.33,,GIA,2456548923,,,1473.9,-0.017,1412.7,-0.058,,,71.2,76,VTK,XTK,,Polished,N,,,,,,GIA 2456548923,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/6/2023 0:00,Diamond Dossier,,,TRUE,1,,,1
149914378,HJDDRD4491,G,Radiant,0.9,E,VVS1,,EX,VG,N,,7.44x4.54x2.98,,GIA,1438815767,,,4757,-0.085,4544,-0.126,,,65.6,70,VTK,XTK,,Polished,N,,,,,,GIA 1438815767,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,06/27/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
149914927,HJDDOV4492,G,Oval,0.57,F,VVS1,,EX,VG,N,,6.09x4.41x2.76,Yes,GIA,6451476135,,,1632,-0.32,1560,-0.35,,,62.6,55,TK,VTK,,Faceted,N,,,,,,GIA 6451476135,,"Pinpoint,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/28/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
149918947,HJDDRD4494,NA,Radiant,0.28,F,VVS1,,EX,VG,N,,5.01x3.40x1.98,,GIA,6224382081,,,1900,0.267,1852,0.235,,,58.3,68,STK,TK,,,N,,,,,,GIA 6224382081,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,03/28/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
149918949,HJDDRD4493,NA,Radiant,0.25,E,VVS1,,EX,VG,N,,4.35x3.27x2.13,,GIA,2225401805,,,1900,0.267,1852,0.235,,,65.1,68,VTK,VTK,,,N,,,,,,GIA 2225401805,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,4/11/2022 0:00,Diamond Dossier,,,TRUE,1,,,1
150381319,HJRNG272 CU2218                  CU4496           ,G,Cushion Modified,0.71,H,VVS2,,EX,EX,N,,5.27x4.79x3.20,,GIA,6432721154,,,2501,-0.074,2378,-0.119,,,66.9,60,TK,XTK,,Faceted,N,,,,,,GIA 6432721154,,"Cloud,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,06/16/2022 00:00:00,Diamond Dossier,,,TRUE,1,,,1
151362233,HJDDOV3431,G,Oval,0.7,F,VVS1,,EX,VG,N,,7.50x5.04x2.97,,GIA,5212324899,,,2940,-0.16,2814,-0.196,,,59,60,M,STK,,Faceted,N,,,,,,GIA 5212324899,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/10/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
151362535,HJDDRD4504,M,Radiant,0.24,D,IF,,EX,VG,N,,4.25x3.22x2.16,,GIA,2427247279,,,2109,0.406,2061,0.374,,,67,63,M,TK,,,N,,,,,,GIA 2427247279,,Minor Details Of Polish, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/7/2022 0:00,Diamond Dossier,,,TRUE,1,,,1
